Chrom	Start	End	Overlap_Genes	Middle	pGCE_Count	CenterOfRegion
NC_000962.3	387000	388000	Rv0318c,pcp,Rv0320	387500.0	0	387500.0
NC_000962.3	388000	389000	Rv0320,dcd	388500.0	0	388500.0
NC_000962.3	389000	390000	dcd,udgA	389500.0	0	389500.0
NC_000962.3	390000	391000	udgA,Rv0323c	390500.0	0	390500.0
NC_000962.3	391000	392000	Rv0323c,Rv0324	391500.0	0	391500.0
NC_000962.3	392000	393000	Rv0324,Rv0325,Rv0326,cyp135A1	392500.0	0	392500.0
NC_000962.3	393000	394000	cyp135A1	393500.0	0	393500.0
NC_000962.3	394000	395000	cyp135A1,Rv0328,Rv0329c	394500.0	0	394500.0
NC_000962.3	395000	396000	Rv0329c,Rv0330c	395500.0	0	395500.0
NC_000962.3	396000	397000	Rv0330c,Rv0331	396500.0	0	396500.0
NC_000962.3	397000	398000	Rv0331,Rv0332	397500.0	0	397500.0
NC_000962.3	398000	399000	Rv0332,Rv0333,rmlA	398500.0	0	398500.0
NC_000962.3	399000	400000	rmlA,PE6	399500.0	0	399500.0
NC_000962.3	400000	401000	PE6,Rv0336	400500.0	0	400500.0
NC_000962.3	401000	402000	Rv0336,aspC	401500.0	0	401500.0
NC_000962.3	402000	403000	aspC	402500.0	0	402500.0
NC_000962.3	403000	404000	aspC,Rv0338c	403500.0	0	403500.0
NC_000962.3	404000	405000	Rv0338c	404500.0	0	404500.0
NC_000962.3	405000	406000	Rv0338c,Rv0339c	405500.0	0	405500.0
NC_000962.3	406000	407000	Rv0339c	406500.0	0	406500.0
NC_000962.3	407000	408000	Rv0339c	407500.0	0	407500.0
NC_000962.3	408000	409000	Rv0339c,Rv0340	408500.0	0	408500.0
NC_000962.3	409000	410000	Rv0340,iniB	409500.0	0	409500.0
NC_000962.3	410000	411000	iniB,iniA	410500.0	0	410500.0
NC_000962.3	411000	412000	iniA	411500.0	0	411500.0
NC_000962.3	412000	413000	iniA,iniC	412500.0	0	412500.0
NC_000962.3	413000	414000	iniC	413500.0	0	413500.0
NC_000962.3	414000	415000	iniC,lpqJ	414500.0	0	414500.0
NC_000962.3	415000	416000	Rv0345,ansP2	415500.0	0	415500.0
NC_000962.3	416000	417000	ansP2	416500.0	0	416500.0
NC_000962.3	417000	418000	Rv0347	417500.0	0	417500.0
NC_000962.3	418000	419000	Rv0347,Rv0348,Rv0349	418500.0	0	418500.0
NC_000962.3	419000	420000	Rv0349,dnaK	419500.0	0	419500.0
NC_000962.3	420000	421000	dnaK	420500.0	0	420500.0
NC_000962.3	421000	422000	dnaK,grpE	421500.0	0	421500.0
NC_000962.3	422000	423000	grpE,dnaJ1	422500.0	0	422500.0
NC_000962.3	423000	424000	dnaJ1,hspR	423500.0	0	423500.0
NC_000962.3	424000	425000	hspR,PPE7,PPE8	424500.0	0	424500.0
NC_000962.3	425000	426000	PPE8	425500.0	0	425500.0
NC_000962.3	426000	427000	PPE8	426500.0	0	426500.0
NC_000962.3	427000	428000	PPE8	427500.0	0	427500.0
NC_000962.3	428000	429000	PPE8	428500.0	0	428500.0
NC_000962.3	429000	430000	PPE8	429500.0	0	429500.0
NC_000962.3	430000	431000	PPE8	430500.0	0	430500.0
NC_000962.3	431000	432000	PPE8	431500.0	0	431500.0
NC_000962.3	432000	433000	PPE8	432500.0	0	432500.0
NC_000962.3	433000	434000	PPE8	433500.0	0	433500.0
NC_000962.3	434000	435000	PPE8,Rv0356c	434500.0	0	434500.0
NC_000962.3	435000	436000	Rv0356c,purA	435500.0	0	435500.0
NC_000962.3	436000	437000	purA,Rv0358	436500.0	0	436500.0
NC_000962.3	437000	438000	Rv0358,Rv0359	437500.0	0	437500.0
NC_000962.3	438000	439000	Rv0359,Rv0360c,Rv0361	438500.0	0	438500.0
NC_000962.3	439000	440000	Rv0361,mgtE	439500.0	0	439500.0
NC_000962.3	440000	441000	mgtE	440500.0	0	440500.0
NC_000962.3	441000	442000	mgtE,fba	441500.0	0	441500.0
NC_000962.3	442000	443000	fba,Rv0364	442500.0	0	442500.0
NC_000962.3	443000	444000	Rv0364,Rv0365c	443500.0	0	443500.0
NC_000962.3	444000	445000	Rv0365c,Rv0366c,Rv0367c	444500.0	0	444500.0
NC_000962.3	445000	446000	Rv0367c,Rv0368c	445500.0	0	445500.0
NC_000962.3	446000	447000	Rv0368c,Rv0369c	446500.0	0	446500.0
NC_000962.3	447000	448000	Rv0369c,Rv0370c	447500.0	0	447500.0
NC_000962.3	448000	449000	Rv0370c,Rv0371c,Rv0372c	448500.0	0	448500.0
NC_000962.3	449000	450000	Rv0372c,Rv0373c	449500.0	0	449500.0
NC_000962.3	450000	451000	Rv0373c	450500.0	0	450500.0
NC_000962.3	451000	452000	Rv0373c,Rv0374c	451500.0	0	451500.0
NC_000962.3	452000	453000	Rv0374c,Rv0375c	452500.0	0	452500.0
NC_000962.3	453000	454000	Rv0375c,Rv0376c	453500.0	0	453500.0
NC_000962.3	454000	455000	Rv0376c,Rv0377	454500.0	0	454500.0
NC_000962.3	455000	456000	Rv0377,Rv0378,secE2	455500.0	0	455500.0
NC_000962.3	456000	457000	secE2,Rv0380c,Rv0381c	456500.0	0	456500.0
NC_000962.3	457000	458000	Rv0381c,pyrE	457500.0	0	457500.0
NC_000962.3	458000	459000	pyrE,Rv0383c	458500.0	0	458500.0
NC_000962.3	459000	460000	Rv0383c,clpB	459500.0	0	459500.0
NC_000962.3	460000	461000	clpB	460500.0	0	460500.0
NC_000962.3	461000	462000	clpB	461500.0	0	461500.0
NC_000962.3	462000	463000	clpB,Rv0385	462500.0	0	462500.0
NC_000962.3	463000	464000	Rv0385,Rv0386	463500.0	0	463500.0
NC_000962.3	464000	465000	Rv0386	464500.0	0	464500.0
NC_000962.3	465000	466000	Rv0386	465500.0	0	465500.0
NC_000962.3	466000	467000	Rv0386,Rv0387c	466500.0	0	466500.0
NC_000962.3	467000	468000	Rv0387c,PPE9	467500.0	0	467500.0
NC_000962.3	468000	469000	PPE9,purT	468500.0	0	468500.0
NC_000962.3	469000	470000	purT,Rv0390	469500.0	0	469500.0
NC_000962.3	470000	471000	Rv0390,metZ	470500.0	0	470500.0
NC_000962.3	471000	472000	metZ,ndhA	471500.0	0	471500.0
NC_000962.3	472000	473000	ndhA,Rv0393	472500.0	0	472500.0
NC_000962.3	473000	474000	Rv0393	473500.0	2	473500.0
NC_000962.3	474000	475000	Rv0393,Rv0394c,Rv0395	474500.0	0	474500.0
NC_000962.3	475000	476000	Rv0395,Rv0396,Rv0397	475500.0	2	475500.0
NC_000962.3	476000	477000	Rv0397,Rv0397A,Rv0398c	476500.0	1	476500.0
NC_000962.3	477000	478000	Rv0398c,lpqK	477500.0	0	477500.0
NC_000962.3	478000	479000	lpqK,fadE7	478500.0	0	478500.0
NC_000962.3	479000	480000	fadE7,Rv0401	479500.0	0	479500.0
NC_000962.3	480000	481000	Rv0401,mmpL1	480500.0	0	480500.0
NC_000962.3	481000	482000	mmpL1	481500.0	0	481500.0
NC_000962.3	482000	483000	mmpL1	482500.0	0	482500.0
NC_000962.3	483000	484000	mmpL1,mmpS1,fadD30	483500.0	0	483500.0
NC_000962.3	484000	485000	fadD30	484500.0	0	484500.0
NC_000962.3	485000	486000	fadD30,pks6	485500.0	0	485500.0
NC_000962.3	486000	487000	pks6	486500.0	0	486500.0
NC_000962.3	487000	488000	pks6	487500.0	0	487500.0
NC_000962.3	488000	489000	pks6	488500.0	0	488500.0
NC_000962.3	489000	490000	pks6,Rv0406c	489500.0	0	489500.0
NC_000962.3	490000	491000	Rv0406c,fgd1	490500.0	0	490500.0
NC_000962.3	491000	492000	fgd1,pta	491500.0	0	491500.0
NC_000962.3	492000	493000	pta	492500.0	0	492500.0
NC_000962.3	493000	494000	pta,ackA	493500.0	0	493500.0
NC_000962.3	494000	495000	ackA	494500.0	0	494500.0
NC_000962.3	495000	496000	ackA,pknG	495500.0	0	495500.0
NC_000962.3	496000	497000	pknG	496500.0	0	496500.0
NC_000962.3	497000	498000	pknG,glnH	497500.0	0	497500.0
NC_000962.3	498000	499000	glnH,Rv0412c	498500.0	0	498500.0
NC_000962.3	499000	500000	Rv0412c,mutT3	499500.0	0	499500.0
NC_000962.3	500000	501000	mutT3,thiE	500500.0	0	500500.0
NC_000962.3	501000	502000	thiE,thiO	501500.0	0	501500.0
NC_000962.3	502000	503000	thiO,thiS,thiG	502500.0	0	502500.0
NC_000962.3	503000	504000	thiG,lpqL	503500.0	0	503500.0
NC_000962.3	504000	505000	lpqL	504500.0	0	504500.0
NC_000962.3	505000	506000	lpqM	505500.0	0	505500.0
NC_000962.3	506000	507000	lpqM,Rv0420c	506500.0	0	506500.0
NC_000962.3	507000	508000	Rv0421c,thiD	507500.0	0	507500.0
NC_000962.3	508000	509000	thiD,thiC	508500.0	0	508500.0
NC_000962.3	509000	510000	thiC	509500.0	0	509500.0
NC_000962.3	510000	511000	thiC,Rv0424c,ctpH	510500.0	0	510500.0
NC_000962.3	511000	512000	ctpH	511500.0	0	511500.0
NC_000962.3	512000	513000	ctpH	512500.0	0	512500.0
NC_000962.3	513000	514000	ctpH	513500.0	0	513500.0
NC_000962.3	514000	515000	ctpH	514500.0	0	514500.0
NC_000962.3	515000	516000	ctpH,Rv0426c	515500.0	0	515500.0
NC_000962.3	516000	517000	xthA,Rv0428c	516500.0	0	516500.0
NC_000962.3	517000	518000	Rv0428c,def	517500.0	0	517500.0
NC_000962.3	518000	519000	def,Rv0430	518500.0	0	518500.0
NC_000962.3	519000	520000	Rv0430,Rv0431,sodC	519500.0	0	519500.0
NC_000962.3	520000	521000	sodC,Rv0433	520500.0	0	520500.0
NC_000962.3	521000	522000	Rv0433,Rv0434	521500.0	0	521500.0
NC_000962.3	522000	523000	Rv0434,Rv0435c	522500.0	0	522500.0
NC_000962.3	523000	524000	Rv0435c	523500.0	0	523500.0
NC_000962.3	524000	525000	Rv0435c,pssA	524500.0	0	524500.0
NC_000962.3	525000	526000	pssA,psd	525500.0	0	525500.0
NC_000962.3	526000	527000	psd,moeA2	526500.0	0	526500.0
NC_000962.3	527000	528000	moeA2,Rv0439c	527500.0	0	527500.0
NC_000962.3	528000	529000	Rv0439c,groEL2	528500.0	0	528500.0
NC_000962.3	529000	530000	groEL2	529500.0	0	529500.0
NC_000962.3	530000	531000	groEL2,Rv0441c,PPE10	530500.0	0	530500.0
NC_000962.3	531000	532000	PPE10	531500.0	2	531500.0
NC_000962.3	532000	533000	PPE10,Rv0443	532500.0	0	532500.0
NC_000962.3	533000	534000	rskA,sigK	533500.0	0	533500.0
NC_000962.3	534000	535000	sigK,Rv0446c	534500.0	0	534500.0
NC_000962.3	535000	536000	Rv0446c,ufaA1	535500.0	0	535500.0
NC_000962.3	536000	537000	ufaA1,Rv0448c	536500.0	0	536500.0
NC_000962.3	537000	538000	Rv0448c,Rv0449c	537500.0	0	537500.0
NC_000962.3	538000	539000	Rv0449c,mmpL4	538500.0	0	538500.0
NC_000962.3	539000	540000	mmpL4	539500.0	0	539500.0
NC_000962.3	540000	541000	mmpL4	540500.0	0	540500.0
NC_000962.3	541000	542000	mmpL4,mmpS4	541500.0	0	541500.0
NC_000962.3	542000	543000	Rv0452	542500.0	0	542500.0
NC_000962.3	543000	544000	PPE11	543500.0	0	543500.0
NC_000962.3	544000	545000	PPE11,Rv0454	544500.0	0	544500.0
NC_000962.3	545000	546000	Rv0454,Rv0455c,echA2	545500.0	0	545500.0
NC_000962.3	546000	547000	echA2	546500.0	0	546500.0
NC_000962.3	547000	548000	mazF1,mazE1,Rv0457c	547500.0	0	547500.0
NC_000962.3	548000	549000	Rv0457c	548500.0	0	548500.0
NC_000962.3	549000	550000	Rv0457c,Rv0458	549500.0	0	549500.0
NC_000962.3	550000	551000	Rv0458	550500.0	0	550500.0
NC_000962.3	551000	552000	Rv0458,Rv0459,Rv0460	551500.0	0	551500.0
NC_000962.3	552000	553000	Rv0461,lpdC	552500.0	0	552500.0
NC_000962.3	553000	554000	lpdC	553500.0	0	553500.0
NC_000962.3	554000	555000	lpdC,Rv0463,Rv0464c,Rv0465c	554500.0	0	554500.0
NC_000962.3	555000	556000	Rv0465c	555500.0	0	555500.0
NC_000962.3	556000	557000	Rv0465c,Rv0466	556500.0	0	556500.0
NC_000962.3	557000	558000	Rv0466,icl1	557500.0	0	557500.0
NC_000962.3	558000	559000	icl1,fadB2	558500.0	0	558500.0
NC_000962.3	559000	560000	fadB2,umaA	559500.0	0	559500.0
NC_000962.3	560000	561000	umaA,pcaA	560500.0	0	560500.0
NC_000962.3	561000	562000	pcaA,Rv0470A	561500.0	0	561500.0
NC_000962.3	562000	563000	Rv0470A,Rv0471c,Rv0472c	562500.0	0	562500.0
NC_000962.3	563000	564000	Rv0472c,Rv0473	563500.0	0	563500.0
NC_000962.3	564000	565000	Rv0473	564500.0	0	564500.0
NC_000962.3	565000	566000	Rv0474,hbhA	565500.0	0	565500.0
NC_000962.3	566000	567000	hbhA,Rv0476,Rv0477	566500.0	0	566500.0
NC_000962.3	567000	568000	Rv0477,deoC,Rv0479c	567500.0	0	567500.0
NC_000962.3	568000	569000	Rv0479c,Rv0480c	568500.0	0	568500.0
NC_000962.3	569000	570000	Rv0480c,Rv0481c	569500.0	0	569500.0
NC_000962.3	570000	571000	Rv0481c,murB	570500.0	0	570500.0
NC_000962.3	571000	572000	murB,lprQ	571500.0	0	571500.0
NC_000962.3	572000	573000	lprQ	572500.0	0	572500.0
NC_000962.3	573000	574000	lprQ,Rv0484c,Rv0485	573500.0	0	573500.0
NC_000962.3	574000	575000	Rv0485	574500.0	0	574500.0
NC_000962.3	575000	576000	Rv0485,mshA	575500.0	0	575500.0
NC_000962.3	576000	577000	mshA,Rv0487	576500.0	0	576500.0
NC_000962.3	577000	578000	Rv0487,Rv0488	577500.0	0	577500.0
NC_000962.3	578000	579000	Rv0488,gpm1	578500.0	0	578500.0
NC_000962.3	579000	580000	gpm1,senX3	579500.0	0	579500.0
NC_000962.3	580000	581000	senX3,regX3	580500.0	0	580500.0
NC_000962.3	581000	582000	regX3,Rv0492c	581500.0	0	581500.0
NC_000962.3	582000	583000	Rv0492c	582500.0	0	582500.0
NC_000962.3	583000	584000	Rv0492c,Rv0492A,Rv0493c	583500.0	0	583500.0
NC_000962.3	584000	585000	Rv0493c,Rv0494	584500.0	0	584500.0
NC_000962.3	585000	586000	Rv0494,Rv0495c	585500.0	0	585500.0
NC_000962.3	586000	587000	Rv0495c,Rv0496	586500.0	0	586500.0
NC_000962.3	587000	588000	Rv0496,Rv0497	587500.0	0	587500.0
NC_000962.3	588000	589000	Rv0497,Rv0498	588500.0	0	588500.0
NC_000962.3	589000	590000	Rv0498,Rv0499	589500.0	0	589500.0
NC_000962.3	590000	591000	Rv0499,proC	590500.0	0	590500.0
NC_000962.3	591000	592000	Rv0500A,Rv0500B,galE2	591500.0	0	591500.0
NC_000962.3	592000	593000	galE2,Rv0502	592500.0	0	592500.0
NC_000962.3	593000	594000	Rv0502,cmaA2	593500.0	0	593500.0
NC_000962.3	594000	595000	cmaA2,Rv0504c	594500.0	0	594500.0
NC_000962.3	595000	596000	Rv0504c,serB1	595500.0	0	595500.0
NC_000962.3	596000	597000	serB1,mmpS2	596500.0	0	596500.0
NC_000962.3	597000	598000	mmpS2,mmpL2	597500.0	0	597500.0
NC_000962.3	598000	599000	mmpL2	598500.0	0	598500.0
NC_000962.3	599000	600000	mmpL2	599500.0	0	599500.0
NC_000962.3	600000	601000	mmpL2,Rv0508,hemA	600500.0	0	600500.0
NC_000962.3	601000	602000	hemA,hemC	601500.0	0	601500.0
NC_000962.3	602000	603000	hemC,hemD	602500.0	0	602500.0
NC_000962.3	603000	604000	hemD	603500.0	0	603500.0
NC_000962.3	604000	605000	hemD,hemB	604500.0	0	604500.0
NC_000962.3	605000	606000	hemB,Rv0513	605500.0	0	605500.0
NC_000962.3	606000	607000	Rv0513,Rv0514,Rv0515	606500.0	0	606500.0
NC_000962.3	607000	608000	Rv0515	607500.0	0	607500.0
NC_000962.3	608000	609000	Rv0515,Rv0516c,Rv0517	608500.0	0	608500.0
NC_000962.3	609000	610000	Rv0517	609500.0	0	609500.0
NC_000962.3	610000	611000	Rv0517,Rv0518	610500.0	0	610500.0
NC_000962.3	611000	612000	Rv0519c	611500.0	0	611500.0
NC_000962.3	612000	613000	Rv0519c,Rv0520,Rv0521	612500.0	0	612500.0
NC_000962.3	613000	614000	gabP	613500.0	0	613500.0
NC_000962.3	614000	615000	gabP,Rv0523c,hemL	614500.0	0	614500.0
NC_000962.3	615000	616000	hemL	615500.0	0	615500.0
NC_000962.3	616000	617000	hemL,Rv0525,Rv0526	616500.0	0	616500.0
NC_000962.3	617000	618000	Rv0526,ccdA	617500.0	0	617500.0
NC_000962.3	618000	619000	ccdA,Rv0528	618500.0	0	618500.0
NC_000962.3	619000	620000	Rv0528,ccsA	619500.0	0	619500.0
NC_000962.3	620000	621000	ccsA,Rv0530	620500.0	0	620500.0
NC_000962.3	621000	622000	Rv0530	621500.0	0	621500.0
NC_000962.3	622000	623000	Rv0530,Rv0530A,Rv0531,PE_PGRS6	622500.0	0	622500.0
NC_000962.3	623000	624000	PE_PGRS6	623500.0	2	623500.0
NC_000962.3	624000	625000	PE_PGRS6,fabH	624500.0	0	624500.0
NC_000962.3	625000	626000	fabH,menA	625500.0	0	625500.0
NC_000962.3	626000	627000	menA,pnp	626500.0	0	626500.0
NC_000962.3	627000	628000	pnp,galE3	627500.0	0	627500.0
NC_000962.3	628000	629000	galE3,Rv0537c	628500.0	0	628500.0
NC_000962.3	629000	630000	Rv0537c	629500.0	0	629500.0
NC_000962.3	630000	631000	Rv0538	630500.0	0	630500.0
NC_000962.3	631000	632000	Rv0538,Rv0539	631500.0	0	631500.0
NC_000962.3	632000	633000	Rv0539,Rv0540	632500.0	0	632500.0
NC_000962.3	633000	634000	Rv0540,Rv0541c	633500.0	0	633500.0
NC_000962.3	634000	635000	Rv0541c,menE	634500.0	0	634500.0
NC_000962.3	635000	636000	menE,Rv0543c,Rv0544c	635500.0	0	635500.0
NC_000962.3	636000	637000	Rv0544c,pitA	636500.0	0	636500.0
NC_000962.3	637000	638000	pitA,Rv0546c	637500.0	0	637500.0
NC_000962.3	638000	639000	Rv0547c	638500.0	0	638500.0
NC_000962.3	639000	640000	menB	639500.0	0	639500.0
NC_000962.3	640000	641000	vapC3,vapB3	640500.0	0	640500.0
NC_000962.3	641000	642000	fadD8	641500.0	0	641500.0
NC_000962.3	642000	643000	fadD8,Rv0552	642500.0	0	642500.0
NC_000962.3	643000	644000	Rv0552	643500.0	0	643500.0
NC_000962.3	644000	645000	Rv0552,menC	644500.0	0	644500.0
NC_000962.3	645000	646000	menC,bpoC	645500.0	0	645500.0
NC_000962.3	646000	647000	bpoC,menD	646500.0	0	646500.0
NC_000962.3	647000	648000	menD,Rv0556	647500.0	0	647500.0
NC_000962.3	648000	649000	Rv0556,mgtA	648500.0	0	648500.0
NC_000962.3	649000	650000	mgtA,menH	649500.0	0	649500.0
NC_000962.3	650000	651000	menH,Rv0559c,Rv0560c	650500.0	0	650500.0
NC_000962.3	651000	652000	Rv0560c,Rv0561c	651500.0	0	651500.0
NC_000962.3	652000	653000	Rv0561c,grcC1	652500.0	0	652500.0
NC_000962.3	653000	654000	grcC1,htpX	653500.0	0	653500.0
NC_000962.3	654000	655000	htpX,gpdA1	654500.0	0	654500.0
NC_000962.3	655000	656000	gpdA1	655500.0	0	655500.0
NC_000962.3	656000	657000	Rv0565c	656500.0	0	656500.0
NC_000962.3	657000	658000	Rv0565c,Rv0566c	657500.0	0	657500.0
NC_000962.3	658000	659000	Rv0566c,tyrT,Rv0567	658500.0	0	658500.0
NC_000962.3	659000	660000	Rv0567,cyp135B1	659500.0	0	659500.0
NC_000962.3	660000	661000	cyp135B1	660500.0	0	660500.0
NC_000962.3	661000	662000	Rv0569,nrdZ	661500.0	0	661500.0
NC_000962.3	662000	663000	nrdZ	662500.0	0	662500.0
NC_000962.3	663000	664000	nrdZ,Rv0571c	663500.0	0	663500.0
NC_000962.3	664000	665000	Rv0571c	664500.0	0	664500.0
NC_000962.3	665000	666000	Rv0572c,pncB2	665500.0	0	665500.0
NC_000962.3	666000	667000	pncB2	666500.0	0	666500.0
NC_000962.3	667000	668000	pncB2,Rv0574c	667500.0	0	667500.0
NC_000962.3	668000	669000	Rv0574c,Rv0575c	668500.0	0	668500.0
NC_000962.3	669000	670000	Rv0575c,Rv0576	669500.0	0	669500.0
NC_000962.3	670000	671000	Rv0576	670500.0	0	670500.0
NC_000962.3	671000	672000	Rv0576,TB27.3,PE_PGRS7	671500.0	0	671500.0
NC_000962.3	672000	673000	PE_PGRS7	672500.0	0	672500.0
NC_000962.3	673000	674000	PE_PGRS7	673500.0	0	673500.0
NC_000962.3	674000	675000	PE_PGRS7	674500.0	0	674500.0
NC_000962.3	675000	676000	PE_PGRS7	675500.0	0	675500.0
NC_000962.3	676000	677000	Rv0579	676500.0	0	676500.0
NC_000962.3	677000	678000	Rv0580c,vapB26,vapC26	677500.0	0	677500.0
NC_000962.3	678000	679000	vapC26,lpqN	678500.0	0	678500.0
NC_000962.3	679000	680000	lpqN,Rv0584	679500.0	0	679500.0
NC_000962.3	680000	681000	Rv0584	680500.0	0	680500.0
NC_000962.3	681000	682000	Rv0584,Rv0585c	681500.0	0	681500.0
NC_000962.3	682000	683000	Rv0585c	682500.0	0	682500.0
NC_000962.3	683000	684000	Rv0585c	683500.0	0	683500.0
NC_000962.3	684000	685000	Rv0585c,mce2R	684500.0	0	684500.0
NC_000962.3	685000	686000	mce2R,yrbE2A,yrbE2B	685500.0	0	685500.0
NC_000962.3	686000	687000	yrbE2B,mce2A	686500.0	0	686500.0
NC_000962.3	687000	688000	mce2A	687500.0	0	687500.0
NC_000962.3	688000	689000	mce2A,mce2B,Rv0590A	688500.0	0	688500.0
NC_000962.3	689000	690000	Rv0590A,mce2C	689500.0	0	689500.0
NC_000962.3	690000	691000	mce2C,mce2D	690500.0	0	690500.0
NC_000962.3	691000	692000	mce2D	691500.0	0	691500.0
NC_000962.3	692000	693000	mce2D,lprL	692500.0	0	692500.0
NC_000962.3	693000	694000	lprL,mce2F	693500.0	0	693500.0
NC_000962.3	694000	695000	mce2F,vapC4	694500.0	0	694500.0
NC_000962.3	695000	696000	vapC4,vapB4,Rv0597c	695500.0	0	695500.0
NC_000962.3	696000	697000	Rv0597c	696500.0	0	696500.0
NC_000962.3	697000	698000	vapC27,vapB27,Rv0600c	697500.0	0	697500.0
NC_000962.3	698000	699000	Rv0600c,Rv0601c	698500.0	0	698500.0
NC_000962.3	699000	700000	tcrA,Rv0603	699500.0	0	699500.0
NC_000962.3	700000	701000	Rv0603,lpqO	700500.0	0	700500.0
NC_000962.3	701000	702000	lpqO,Rv0605	701500.0	0	701500.0
NC_000962.3	702000	703000	Rv0605,Rv0606,Rv0607	702500.0	0	702500.0
NC_000962.3	703000	704000	Rv0607,vapB28,vapC28,Rv0609A	703500.0	0	703500.0
NC_000962.3	704000	705000	Rv0609A,Rv0610c	704500.0	0	704500.0
NC_000962.3	705000	706000	Rv0610c,Rv0611c	705500.0	0	705500.0
NC_000962.3	706000	707000	Rv0611c,Rv0612,Rv0613c	706500.0	0	706500.0
NC_000962.3	707000	708000	Rv0613c	707500.0	0	707500.0
NC_000962.3	708000	709000	Rv0613c	708500.0	0	708500.0
NC_000962.3	709000	710000	Rv0613c,Rv0614	709500.0	0	709500.0
NC_000962.3	710000	711000	Rv0614,Rv0615,Rv0616c,vapB29	710500.0	0	710500.0
NC_000962.3	711000	712000	vapB29,vapC29,galTa	711500.0	0	711500.0
NC_000962.3	712000	713000	galTa,galTb,galK	712500.0	0	712500.0
NC_000962.3	713000	714000	galK	713500.0	0	713500.0
NC_000962.3	714000	715000	Rv0621	714500.0	0	714500.0
NC_000962.3	715000	716000	Rv0621,Rv0622	715500.0	0	715500.0
NC_000962.3	716000	717000	Rv0622,vapB30,vapC30	716500.0	0	716500.0
NC_000962.3	717000	718000	vapC30,Rv0625c	717500.0	0	717500.0
NC_000962.3	718000	719000	vapB5,vapC5,Rv0628c	718500.0	0	718500.0
NC_000962.3	719000	720000	Rv0628c	719500.0	0	719500.0
NC_000962.3	720000	721000	recD	720500.0	0	720500.0
NC_000962.3	721000	722000	recD,recB	721500.0	0	721500.0
NC_000962.3	722000	723000	recB	722500.0	0	722500.0
NC_000962.3	723000	724000	recB	723500.0	0	723500.0
NC_000962.3	724000	725000	recB	724500.0	0	724500.0
NC_000962.3	725000	726000	recB,recC	725500.0	0	725500.0
NC_000962.3	726000	727000	recC	726500.0	0	726500.0
NC_000962.3	727000	728000	recC	727500.0	0	727500.0
NC_000962.3	728000	729000	recC,echA3	728500.0	0	728500.0
NC_000962.3	729000	730000	echA3,Rv0633c	729500.0	0	729500.0
NC_000962.3	730000	731000	Rv0633c,Rv0634c	730500.0	0	730500.0
NC_000962.3	731000	732000	Rv0634c,Rv0634A,thrT,metT,rpmG2,hadA	731500.0	0	731500.0
NC_000962.3	732000	733000	hadA,hadB,hadC	732500.0	0	732500.0
NC_000962.3	733000	734000	hadC,trpT,secE1	733500.0	0	733500.0
NC_000962.3	734000	735000	secE1,nusG	734500.0	0	734500.0
NC_000962.3	735000	736000	rplK,rplA	735500.0	0	735500.0
NC_000962.3	736000	737000	rplA,mmaA4	736500.0	0	736500.0
NC_000962.3	737000	738000	mmaA4,mmaA3	737500.0	0	737500.0
NC_000962.3	738000	739000	mmaA3,mmaA2	738500.0	0	738500.0
NC_000962.3	739000	740000	mmaA2,mmaA1	739500.0	0	739500.0
NC_000962.3	740000	741000	mmaA1,lipG	740500.0	0	740500.0
NC_000962.3	741000	742000	lipG,Rv0647c	741500.0	0	741500.0
NC_000962.3	742000	743000	Rv0647c,Rv0648	742500.0	0	742500.0
NC_000962.3	743000	744000	Rv0648	743500.0	0	743500.0
NC_000962.3	744000	745000	Rv0648	744500.0	0	744500.0
NC_000962.3	745000	746000	Rv0648	745500.0	0	745500.0
NC_000962.3	746000	747000	Rv0648,fabD2	746500.0	0	746500.0
NC_000962.3	747000	748000	fabD2,Rv0650	747500.0	0	747500.0
NC_000962.3	748000	749000	rplJ,rplL	748500.0	0	748500.0
NC_000962.3	749000	750000	rplL,Rv0653c,Rv0654	749500.0	0	749500.0
NC_000962.3	750000	751000	Rv0654	750500.0	0	750500.0
NC_000962.3	751000	752000	Rv0654,mkl	751500.0	0	751500.0
NC_000962.3	752000	753000	mkl,vapC6	752500.0	0	752500.0
NC_000962.3	753000	754000	vapC6,vapB6,Rv0658c	753500.0	0	753500.0
NC_000962.3	754000	755000	Rv0658c,mazF2,mazE2	754500.0	0	754500.0
NC_000962.3	755000	756000	mazE2,vapC7,vapB7	755500.0	0	755500.0
NC_000962.3	756000	757000	vapB7,atsD	756500.0	0	756500.0
NC_000962.3	757000	758000	atsD	757500.0	0	757500.0
NC_000962.3	758000	759000	atsD,vapB8,vapC8	758500.0	0	758500.0
NC_000962.3	759000	760000	vapC8,Rv0666,rpoB	759500.0	0	759500.0
NC_000962.3	760000	761000	rpoB	760500.0	0	760500.0
NC_000962.3	761000	762000	rpoB	761500.0	0	761500.0
NC_000962.3	762000	763000	rpoB	762500.0	0	762500.0
NC_000962.3	763000	764000	rpoB,rpoC	763500.0	0	763500.0
NC_000962.3	764000	765000	rpoC	764500.0	0	764500.0
NC_000962.3	765000	766000	rpoC	765500.0	0	765500.0
NC_000962.3	766000	767000	rpoC	766500.0	0	766500.0
NC_000962.3	767000	768000	rpoC,Rv0669c	767500.0	0	767500.0
NC_000962.3	768000	769000	Rv0669c	768500.0	0	768500.0
NC_000962.3	769000	770000	Rv0669c,end	769500.0	0	769500.0
